video_id,frame_no,distance_to_RF,distance_to_LF,distance_to_RT,distance_to_LT,distance_to_CH,person_ball_H_rt,RightF,LeftF,RightT,LeftT,Chest,Other
7,35,820,820,820,820,820,0.0,0,0,0,0,0,1
7,36,820,820,820,820,820,0.0,0,0,0,0,0,1
7,37,63,112,91,113,229,2.2539897607350747,0,0,0,0,0,1
7,38,18,103,110,130,251,2.50213530919844,0,0,0,0,0,1
7,39,10,101,129,149,275,2.888123480239607,0,0,0,0,0,1
7,40,35,103,155,169,297,3.3688893525909305,0,0,0,0,0,1
7,41,33,100,150,164,293,3.43007164000837,0,0,0,0,0,1
7,42,16,92,131,145,275,3.617612833113742,0,0,0,0,0,1
7,43,8,86,107,125,252,3.780195841040883,0,0,0,0,0,1
7,44,28,84,88,107,232,4.0132326309852,0,0,0,0,0,1
7,45,48,86,75,92,216,4.239206440171984,0,0,0,0,0,1
7,46,57,87,64,85,205,4.458669407415361,0,0,0,0,0,1
7,47,67,90,55,78,196,4.615676167584253,0,0,0,0,0,1
7,48,76,91,47,71,189,4.808955888289373,0,0,0,0,0,1
7,49,78,90,44,68,184,5.042490204521221,0,0,0,0,0,1
7,50,82,92,40,64,180,5.2691565688757676,0,0,0,0,0,1
7,51,84,95,37,60,176,5.467744168716709,0,0,0,0,0,1
7,52,85,98,35,56,174,5.668473721182245,0,0,0,0,0,1
7,53,79,99,37,55,171,5.889380138712431,0,0,0,0,0,1
7,54,73,99,39,54,171,6.0076380928075865,0,0,0,0,0,1
7,55,61,99,45,54,171,6.120457626958189,0,0,0,0,0,1
7,56,49,99,50,54,172,6.305183956963499,0,0,0,0,0,1
7,57,41,98,55,54,173,6.357755820372275,0,0,0,0,0,1
7,58,31,95,61,56,175,6.483087588306566,0,0,0,0,0,1
7,59,22,94,68,58,177,6.7268989729050634,0,0,0,0,0,1
7,60,16,93,73,61,180,6.856234669514022,0,0,0,0,0,1
7,61,6,90,79,64,184,7.00951363880453,0,0,0,0,0,1
7,62,10,85,85,68,189,7.3831384661012835,1,0,0,0,0,0
7,63,17,82,91,74,195,7.490909314737076,1,0,0,0,0,0
7,64,19,77,95,79,200,8.004485783384354,1,0,0,0,0,0
7,65,23,75,100,84,207,7.95524303428825,1,0,0,0,0,0
7,66,21,75,97,85,206,8.015784512007096,1,0,0,0,0,0
7,67,16,76,93,84,206,7.953870724457655,1,0,0,0,0,0
7,68,15,80,88,83,204,7.86298910818556,1,0,0,0,0,0
7,69,20,82,82,83,202,7.942557634355788,0,0,0,0,0,1
7,70,30,83,75,82,200,7.924050718402643,0,0,0,0,0,1
7,71,35,84,69,81,198,7.994235244178732,0,0,0,0,0,1
7,72,42,85,66,80,197,8.036013068600552,0,0,0,0,0,1
7,73,45,87,64,80,194,8.055910098221464,0,0,0,0,0,1
7,74,50,88,61,81,194,7.992793466877665,0,0,0,0,0,1
7,75,54,88,61,82,193,8.050931433220333,0,0,0,0,0,1
7,76,58,87,58,84,193,7.934028426615314,0,0,0,0,0,1
7,77,61,88,59,85,193,8.012451682686839,0,0,0,0,0,1
7,78,63,88,60,86,195,8.099776352980573,0,0,0,0,0,1
7,79,62,87,64,88,197,7.788985165640337,0,0,0,0,0,1
7,80,63,86,66,91,200,7.835410067165792,0,0,0,0,0,1
7,81,63,84,68,94,203,7.7038521022573185,0,0,0,0,0,1
7,82,61,83,72,97,208,7.619384487007071,0,0,0,0,0,1
7,83,59,82,77,100,212,7.6800591527047235,0,0,0,0,0,1
7,84,56,80,82,105,217,7.458982297237354,0,0,0,0,0,1
7,85,50,78,91,110,225,7.486529761300755,0,0,0,0,0,1
7,86,46,75,98,115,232,7.330541885948449,0,0,0,0,0,1
7,87,820,820,820,820,820,0.0,0,0,0,0,0,1
7,88,42,72,114,129,248,7.586837603624264,0,0,0,0,0,1
7,89,41,70,124,137,257,7.499500295567026,0,0,0,0,0,1
7,90,41,68,127,139,260,7.45143473781664,0,0,0,0,0,1
7,91,38,67,124,135,258,7.384289168683916,0,0,0,0,0,1
7,92,35,65,119,129,253,7.475058544039808,0,0,0,0,0,1
7,93,32,63,115,124,248,7.473034739798588,0,0,0,0,0,1
7,94,29,63,110,119,243,7.294254738242765,0,0,0,0,0,1
7,95,26,61,107,113,237,7.581468185227757,0,0,0,0,0,1
7,96,24,62,102,106,231,7.638868355348075,0,0,0,0,0,1
7,97,24,65,97,100,228,7.739889216238137,0,0,0,0,0,1
7,98,24,69,94,95,225,7.756847093694532,0,0,0,0,0,1
7,99,23,70,92,92,222,7.760195749552714,0,0,0,0,0,1
7,100,22,73,95,93,221,7.681039676333128,0,0,0,0,0,1
7,101,23,74,96,93,220,7.754729534658791,0,0,0,0,0,1
7,102,23,74,96,93,220,7.767090140819667,0,0,0,0,0,1
7,103,28,75,99,93,220,7.8528689633704305,0,0,0,0,0,1
7,104,34,76,102,94,221,7.775739824484551,0,0,0,0,0,1
7,105,44,73,103,94,222,7.824799575699159,0,0,0,0,0,1
7,106,54,69,100,96,223,7.81506734411034,0,0,0,0,0,1
7,107,57,68,103,98,225,7.933733999156,0,0,0,0,0,1
7,108,69,66,106,98,227,7.914958734984403,0,0,0,0,0,1
7,109,91,65,111,97,229,7.877963595592228,0,0,0,0,0,1
7,110,96,64,114,100,232,7.806754767473757,0,0,0,0,0,1
7,111,97,64,117,105,237,7.82070351193947,0,0,0,0,0,1
7,112,87,64,117,110,240,7.923754029523816,0,0,0,0,0,1
7,113,75,65,120,115,245,7.8579494224324185,0,0,0,0,0,1
7,114,73,62,123,124,251,7.824047185652401,1,0,0,0,0,0
7,115,63,66,128,129,257,8.12164946942067,1,0,0,0,0,0
7,116,43,65,125,130,256,7.914889393405169,1,0,0,0,0,0
7,117,20,69,126,133,254,8.0297095259369,1,0,0,0,0,0
7,118,820,820,820,820,820,0.0,1,0,0,0,0,0
7,119,820,820,820,820,820,0.0,1,0,0,0,0,0
7,120,820,820,820,820,820,0.0,1,0,0,0,0,0
7,121,820,820,820,820,820,0.0,0,0,0,0,0,1
7,122,820,820,820,820,820,0.0,0,0,0,0,0,1
7,123,820,820,820,820,820,0.0,0,0,0,0,0,1
7,124,820,820,820,820,820,0.0,0,0,0,0,0,1
7,125,820,820,820,820,820,0.0,0,0,0,0,0,1
7,126,820,820,820,820,820,0.0,0,0,0,0,0,1
7,127,820,820,820,820,820,0.0,0,0,0,0,0,1
7,128,820,820,820,820,820,0.0,0,0,0,0,0,1
7,129,820,820,820,820,820,0.0,0,0,0,0,0,1
7,130,820,820,820,820,820,0.0,0,0,0,0,0,1
7,131,820,820,820,820,820,0.0,0,0,0,0,0,1
7,132,820,820,820,820,820,0.0,0,0,0,0,0,1
7,133,820,820,820,820,820,0.0,0,0,0,0,0,1
7,134,820,820,820,820,820,0.0,0,0,0,0,0,1
7,135,820,820,820,820,820,0.0,0,0,0,0,0,1
7,136,820,820,820,820,820,0.0,0,0,0,0,0,1
7,137,820,820,820,820,820,0.0,0,0,0,0,0,1
7,138,820,820,820,820,820,0.0,0,0,0,0,0,1
7,139,820,820,820,820,820,0.0,0,0,0,0,0,1
7,140,820,820,820,820,820,0.0,0,0,0,0,0,1
7,141,820,820,820,820,820,0.0,0,0,0,0,0,1
7,142,820,820,820,820,820,0.0,0,0,0,0,0,1
7,143,820,820,820,820,820,0.0,0,0,0,0,0,1
7,144,820,820,820,820,820,0.0,0,0,0,0,0,1
7,145,820,820,820,820,820,0.0,0,0,0,0,0,1
7,146,820,820,820,820,820,0.0,0,0,0,0,0,1
7,147,820,820,820,820,820,0.0,0,0,0,0,0,1
7,148,820,820,820,820,820,0.0,0,0,0,0,0,1
7,149,820,820,820,820,820,0.0,0,0,0,0,0,1
7,150,820,820,820,820,820,0.0,0,0,0,0,0,1
7,151,820,820,820,820,820,0.0,0,0,0,0,0,1
7,152,820,820,820,820,820,0.0,0,0,0,0,0,1
7,153,820,820,820,820,820,0.0,0,0,0,0,0,1
7,154,820,820,820,820,820,0.0,0,0,0,0,0,1
7,155,820,820,820,820,820,0.0,0,0,0,0,0,1
7,156,820,820,820,820,820,0.0,0,0,0,0,0,1
7,157,820,820,820,820,820,0.0,0,0,0,0,0,1
7,158,820,820,820,820,820,0.0,0,0,0,0,0,1
7,159,820,820,820,820,820,0.0,0,0,0,0,0,1
7,160,820,820,820,820,820,0.0,0,0,0,0,0,1
7,161,820,820,820,820,820,0.0,0,0,0,0,0,1
7,162,820,820,820,820,820,0.0,0,0,0,0,0,1
7,163,820,820,820,820,820,0.0,0,0,0,0,0,1
7,164,820,820,820,820,820,0.0,0,0,0,0,0,1
7,165,820,820,820,820,820,0.0,0,0,0,0,0,1
7,166,820,820,820,820,820,0.0,0,0,0,0,0,1
7,167,820,820,820,820,820,0.0,0,0,0,0,0,1
7,168,820,820,820,820,820,0.0,0,0,0,0,0,1
7,169,820,820,820,820,820,0.0,0,0,0,0,0,1
7,170,820,820,820,820,820,0.0,0,0,0,0,0,1
7,171,820,820,820,820,820,0.0,0,0,0,0,0,1
7,172,820,820,820,820,820,0.0,0,0,0,0,0,1
7,173,820,820,820,820,820,0.0,0,0,0,0,0,1
7,174,820,820,820,820,820,0.0,0,0,0,0,0,1
7,175,820,820,820,820,820,0.0,0,0,0,0,0,1
7,176,820,820,820,820,820,0.0,0,0,0,0,0,1
7,177,820,820,820,820,820,0.0,0,0,0,0,0,1
7,178,820,820,820,820,820,0.0,0,0,0,0,0,1
7,179,820,820,820,820,820,0.0,0,0,0,0,0,1
7,180,820,820,820,820,820,0.0,0,0,0,0,0,1
7,181,820,820,820,820,820,0.0,0,0,0,0,0,1
7,182,820,820,820,820,820,0.0,0,0,0,0,0,1
7,183,820,820,820,820,820,0.0,0,0,0,0,0,1
7,184,820,820,820,820,820,0.0,0,0,0,0,0,1
7,185,820,820,820,820,820,0.0,0,0,0,0,0,1
7,186,820,820,820,820,820,0.0,0,0,0,0,0,1
7,187,820,820,820,820,820,0.0,0,0,0,0,0,1
7,188,820,820,820,820,820,0.0,0,0,0,0,0,1
7,189,820,820,820,820,820,0.0,0,0,0,0,0,1
7,190,820,820,820,820,820,0.0,0,0,0,0,0,1
7,191,820,820,820,820,820,0.0,0,0,0,0,0,1
7,192,820,820,820,820,820,0.0,0,0,0,0,0,1
7,193,820,820,820,820,820,0.0,0,0,0,0,0,1
7,194,820,820,820,820,820,0.0,0,0,0,0,0,1
7,195,820,820,820,820,820,0.0,0,0,0,0,0,1
7,196,820,820,820,820,820,0.0,0,0,0,0,0,1
7,197,820,820,820,820,820,0.0,0,0,0,0,0,1
7,198,820,820,820,820,820,0.0,0,0,0,0,0,1
7,199,820,820,820,820,820,0.0,0,0,0,0,0,1
7,200,820,820,820,820,820,0.0,0,0,0,0,0,1
7,201,820,820,820,820,820,0.0,0,0,0,0,0,1
7,202,820,820,820,820,820,0.0,0,0,0,0,0,1
7,203,820,820,820,820,820,0.0,0,0,0,0,0,1
7,204,820,820,820,820,820,0.0,0,0,0,0,0,1
7,205,820,820,820,820,820,0.0,0,0,0,0,0,1
7,206,820,820,820,820,820,0.0,0,0,0,0,0,1
7,207,820,820,820,820,820,0.0,0,0,0,0,0,1
7,208,820,820,820,820,820,0.0,0,0,0,0,0,1
7,209,820,820,820,820,820,0.0,0,0,0,0,0,1
8,1,820,820,820,820,820,0.0,0,0,0,0,0,1
8,2,820,820,820,820,820,0.0,0,0,0,0,0,1
8,3,820,820,820,820,820,0.0,0,0,0,0,0,1
8,4,820,820,820,820,820,0.0,0,0,0,0,0,1
8,5,820,820,820,820,820,0.0,0,0,0,0,0,1
8,6,820,820,820,820,820,0.0,0,0,0,0,0,1
8,7,820,820,820,820,820,0.0,0,0,0,0,0,1
8,8,820,820,820,820,820,0.0,0,0,0,0,0,1
8,9,820,820,820,820,820,0.0,0,0,0,0,0,1
8,10,820,820,820,820,820,0.0,0,0,0,0,0,1
8,11,820,820,820,820,820,0.0,0,0,0,0,0,1
8,12,820,820,820,820,820,0.0,0,0,0,0,0,1
8,13,820,820,820,820,820,0.0,0,0,0,0,0,1
8,14,820,820,820,820,820,0.0,0,0,0,0,0,1
8,15,820,820,820,820,820,0.0,0,0,0,0,0,1
8,16,820,820,820,820,820,0.0,0,0,0,0,0,1
8,17,820,820,820,820,820,0.0,0,0,0,0,0,1
8,18,820,820,820,820,820,0.0,0,0,0,0,0,1
8,19,820,820,820,820,820,0.0,0,0,0,0,0,1
8,20,820,820,820,820,820,0.0,0,0,0,0,0,1
8,21,820,820,820,820,820,0.0,0,0,0,0,0,1
8,22,820,820,820,820,820,0.0,0,0,0,0,0,1
8,23,820,820,820,820,820,0.0,0,0,0,0,0,1
8,24,820,820,820,820,820,0.0,0,0,0,0,0,1
8,25,820,820,820,820,820,0.0,0,0,0,0,0,1
8,26,820,820,820,820,820,0.0,0,0,0,0,0,1
8,27,820,820,820,820,820,0.0,0,0,0,0,0,1
8,28,820,820,820,820,820,0.0,0,0,0,0,0,1
8,29,820,820,820,820,820,0.0,0,0,0,0,0,1
8,30,820,820,820,820,820,0.0,0,0,0,0,0,1
8,31,820,820,820,820,820,0.0,0,0,0,0,0,1
8,32,820,820,820,820,820,0.0,0,0,0,0,0,1
8,33,820,820,820,820,820,0.0,0,0,0,0,0,1
8,34,820,820,820,820,820,0.0,0,0,0,0,0,1
8,35,33,78,114,132,256,2.5184077613374374,0,0,0,0,0,1
8,36,29,79,134,151,276,2.8646444014783112,0,0,0,0,0,1
8,37,44,86,156,172,298,3.1526418345226745,0,0,0,0,0,1
8,38,39,86,150,168,293,3.494381029608983,0,0,0,0,0,1
8,39,25,79,133,151,275,3.5461992708064263,0,0,0,0,0,1
8,40,20,77,115,133,255,3.783286581032088,0,0,0,0,0,1
8,41,31,79,95,119,237,4.01779391760161,0,0,0,0,0,1
8,42,46,84,82,110,224,4.12618773155808,0,0,0,0,0,1
8,43,57,90,72,100,212,4.528917487593653,0,0,0,0,0,1
8,44,65,97,63,94,204,4.787504861027639,0,0,0,0,0,1
8,45,74,104,56,87,197,4.93998311351792,0,0,0,0,0,1
8,46,79,110,51,83,192,5.204863235988069,0,0,0,0,0,1
8,47,80,113,50,81,188,5.437807358841633,0,0,0,0,0,1
8,48,83,116,46,79,184,5.6105223983381665,0,0,0,0,0,1
8,49,82,117,44,78,182,5.79508195520339,0,0,0,0,0,1
8,50,76,116,44,76,181,6.034107286482426,0,0,0,0,0,1
8,51,69,117,47,77,181,6.181912536130754,0,0,0,0,0,1
8,52,59,117,51,76,182,6.318320895101105,0,0,0,0,0,1
8,53,40,115,59,77,183,6.421144414708054,0,0,0,0,0,1
8,54,30,115,67,79,185,6.564516428914709,0,0,0,0,0,1
8,55,19,114,74,80,186,6.77082458090697,0,0,0,0,0,1
8,56,16,106,82,79,191,6.915683749402154,0,0,0,0,0,1
8,57,21,104,88,80,194,7.017205577340882,1,0,0,0,0,0
8,58,27,104,93,86,198,7.226201163340673,1,0,0,0,0,0
8,59,31,101,100,92,204,7.449915801117756,1,0,0,0,0,0
8,60,35,97,107,98,211,7.548073490345139,1,0,0,0,0,0
8,61,38,93,110,103,217,7.768943768561499,1,0,0,0,0,0
8,62,39,94,112,106,221,7.874925517995466,1,0,0,0,0,0
8,63,41,95,112,110,224,8.007276518791558,1,0,0,0,0,0
8,64,45,98,112,114,228,8.022780385954862,0,0,0,0,0,1
8,65,44,105,112,118,230,8.14208936698966,0,0,0,0,0,1
8,66,52,105,115,124,235,8.130232603502602,0,0,0,0,0,1
8,67,58,105,117,128,239,8.305293195212393,0,0,0,0,0,1
8,68,65,108,120,133,243,8.941546878197244,0,0,0,0,0,1
8,69,820,820,820,820,820,0.0,0,0,0,0,0,1
8,70,74,108,131,145,256,7.870723019855755,0,0,0,0,0,1
8,71,85,111,140,153,263,7.706257474404163,0,0,0,0,0,1
8,72,91,113,145,158,269,8.521240929315203,0,0,0,0,0,1
8,73,101,116,145,157,268,8.160024105730413,0,0,0,0,0,1
8,74,111,118,144,156,265,8.16049407811408,0,0,0,0,0,1
8,75,122,114,145,155,261,8.157877641162496,0,0,0,0,0,1
8,76,128,118,143,152,257,8.221230712028259,0,0,0,0,0,1
8,77,134,121,143,151,253,8.076848298300625,0,0,0,0,0,1
8,78,146,128,144,150,249,7.721733651241989,0,0,0,0,0,1
8,79,150,133,145,148,249,7.397861682014381,0,0,0,0,0,1
8,80,153,138,144,146,244,7.18004496936276,0,0,0,0,0,1
8,81,155,139,145,144,242,7.025311312674324,0,0,0,0,0,1
8,82,158,143,141,141,239,7.761869978582996,0,0,0,0,0,1
8,83,157,147,141,141,233,8.021696882210932,0,0,0,0,0,1
8,84,156,151,142,141,229,8.07254023570325,0,0,0,0,0,1
8,85,155,150,147,142,228,8.04457855181769,0,0,0,0,0,1
8,86,151,155,148,142,231,7.077692764711849,0,0,0,0,0,1
8,87,147,154,148,141,230,7.13660147296434,0,0,0,0,0,1
8,88,146,156,151,142,230,7.239270131881771,0,0,0,0,0,1
8,89,142,158,152,144,232,7.5081687493048905,0,0,0,0,0,1
8,90,142,158,154,145,234,7.717594123184806,0,0,0,0,0,1
8,91,140,159,156,147,237,7.7092897650553605,0,0,0,0,0,1
8,92,142,158,160,150,241,7.4892580839850025,0,0,0,0,0,1
8,93,142,160,165,155,245,7.965527684075529,0,0,0,0,0,1
8,94,147,160,170,157,246,7.912693460332034,0,0,0,0,0,1
8,95,148,163,169,155,243,7.941581990997941,0,0,0,0,0,1
8,96,147,159,170,154,243,7.868125622790632,0,0,0,0,0,1
8,97,151,156,167,150,241,7.914808592215273,0,0,0,0,0,1
8,98,152,153,164,145,238,7.976825780650562,0,0,0,0,0,1
8,99,159,152,163,143,236,7.8926106031547345,0,0,0,0,0,1
8,100,160,144,160,138,234,7.898263042774765,0,0,0,0,0,1
8,101,164,135,157,135,233,7.937088531636931,0,0,0,0,0,1
8,102,163,133,156,134,232,7.983386582980766,0,0,0,0,0,1
8,103,165,124,158,132,233,8.00551516828991,0,0,0,0,0,1
8,104,168,118,159,131,235,7.987022857698058,0,0,0,0,0,1
8,105,169,116,159,130,238,8.060652332433339,0,0,0,0,0,1
8,106,169,110,160,130,240,8.13970531127606,0,0,0,0,0,1
8,107,170,105,162,131,243,8.079456123508551,0,0,0,0,0,1
8,108,171,98,165,133,246,8.347754380750542,0,0,0,0,0,1
8,109,172,92,167,135,248,8.448852462752656,0,0,0,0,0,1
8,110,171,87,167,135,250,8.332489901220816,0,0,0,0,0,1
8,111,170,78,166,131,248,8.212655766975697,0,0,0,0,0,1
8,112,169,73,164,129,246,8.173276040055722,0,0,0,0,0,1
8,113,169,68,161,126,244,8.274602297430082,0,0,0,0,0,1
8,114,166,65,158,123,241,8.359647542078225,0,0,0,0,0,1
8,115,157,63,155,122,240,8.423340056926968,0,0,0,0,0,1
8,116,155,65,152,119,238,8.279028455982528,0,0,0,0,0,1
8,117,155,67,150,119,238,8.19645770049511,0,0,0,0,0,1
8,118,151,68,148,118,235,8.297705249448423,0,0,0,0,0,1
8,119,144,71,147,118,236,8.391857878308343,0,0,0,0,0,1
8,120,140,76,143,119,235,8.355171344584772,0,0,0,0,0,1
8,121,132,74,143,118,235,8.341084993082566,0,0,0,0,0,1
8,122,120,76,141,119,236,8.367068027956739,0,0,0,0,0,1
8,123,114,77,141,119,237,8.419856330287166,0,0,0,0,0,1
8,124,105,77,140,120,238,8.477132353123787,0,0,0,0,0,1
8,125,98,74,138,121,239,8.688530906011854,0,0,0,0,0,1
8,126,88,72,136,121,240,8.689738842841193,0,0,0,0,0,1
8,127,79,68,136,120,241,8.617798081468559,0,0,0,0,0,1
8,128,71,64,133,119,240,8.634022521381217,0,0,0,0,0,1
8,129,64,61,131,118,240,8.653324852891002,0,0,0,0,0,1
8,130,59,57,131,119,240,8.789297897019862,0,0,0,0,0,1
8,131,57,56,129,118,238,8.761840338711382,0,0,0,0,0,1
8,132,54,49,124,116,236,8.709148822581252,0,0,0,0,0,1
8,133,54,41,121,114,233,8.66505560472544,0,0,0,0,0,1
8,134,55,42,119,113,231,8.659452243910973,0,0,0,0,0,1
8,135,59,30,119,109,228,8.93318602627741,0,0,0,0,0,1
8,136,59,22,116,108,227,8.704787201381055,0,0,0,0,0,1
8,137,820,820,820,820,820,0.0,0,0,0,0,0,1
8,138,820,820,820,820,820,0.0,0,0,0,0,0,1
8,139,820,820,820,820,820,0.0,0,0,0,0,0,1
8,140,58,19,109,100,219,8.55469785024112,0,0,0,0,0,1
8,141,61,24,110,98,217,8.336644077539459,0,0,0,0,0,1
8,142,63,28,108,96,216,8.401537847802166,0,0,0,0,0,1
8,143,64,30,107,94,214,8.39681284304124,0,0,0,0,0,1
8,144,65,32,106,92,211,8.408063574739703,0,0,0,0,0,1
8,145,66,31,104,91,209,8.365095968711328,0,0,0,0,0,1
8,146,71,29,102,90,207,8.345888015048194,0,0,0,0,0,1
8,147,72,28,101,90,205,8.39962462178347,0,0,0,0,0,1
8,148,73,29,99,88,202,8.308245268610522,0,0,0,0,0,1
8,149,72,29,96,86,198,8.29212850647181,0,0,0,0,0,1
8,150,69,28,92,84,195,8.263442356021182,0,0,0,0,0,1
8,151,62,26,90,85,194,8.180165721076685,1,0,0,0,0,0
8,152,53,26,87,84,191,8.129758127019873,1,0,0,0,0,0
8,153,38,25,86,85,190,8.006925003283172,1,0,0,0,0,0
8,154,24,24,84,85,189,8.031466811698284,1,0,0,0,0,0
8,155,14,19,82,82,187,9.624722032955116,1,0,0,0,0,0
8,156,820,820,820,820,820,0.0,1,0,0,0,0,0
8,157,820,820,820,820,820,0.0,1,0,0,0,0,0
8,158,820,820,820,820,820,0.0,0,0,0,0,0,1
8,159,820,820,820,820,820,0.0,0,0,0,0,0,1
8,160,820,820,820,820,820,0.0,0,0,0,0,0,1
8,161,820,820,820,820,820,0.0,0,0,0,0,0,1
8,162,820,820,820,820,820,0.0,0,0,0,0,0,1
8,163,820,820,820,820,820,0.0,0,0,0,0,0,1
8,164,820,820,820,820,820,0.0,0,0,0,0,0,1
8,165,820,820,820,820,820,0.0,0,0,0,0,0,1
8,166,820,820,820,820,820,0.0,0,0,0,0,0,1
8,167,820,820,820,820,820,0.0,0,0,0,0,0,1
8,168,820,820,820,820,820,0.0,0,0,0,0,0,1
8,169,820,820,820,820,820,0.0,0,0,0,0,0,1
8,170,820,820,820,820,820,0.0,0,0,0,0,0,1
8,171,820,820,820,820,820,0.0,0,0,0,0,0,1
8,172,820,820,820,820,820,0.0,0,0,0,0,0,1
8,173,820,820,820,820,820,0.0,0,0,0,0,0,1
8,174,820,820,820,820,820,0.0,0,0,0,0,0,1
8,175,820,820,820,820,820,0.0,0,0,0,0,0,1
8,176,820,820,820,820,820,0.0,0,0,0,0,0,1
8,177,820,820,820,820,820,0.0,0,0,0,0,0,1
8,178,820,820,820,820,820,0.0,0,0,0,0,0,1
8,179,820,820,820,820,820,0.0,0,0,0,0,0,1
8,180,820,820,820,820,820,0.0,0,0,0,0,0,1
8,181,820,820,820,820,820,0.0,0,0,0,0,0,1
8,182,820,820,820,820,820,0.0,0,0,0,0,0,1
8,183,820,820,820,820,820,0.0,0,0,0,0,0,1
8,184,820,820,820,820,820,0.0,0,0,0,0,0,1
8,185,820,820,820,820,820,0.0,0,0,0,0,0,1
8,186,820,820,820,820,820,0.0,0,0,0,0,0,1
8,187,820,820,820,820,820,0.0,0,0,0,0,0,1
8,188,820,820,820,820,820,0.0,0,0,0,0,0,1
8,189,820,820,820,820,820,0.0,0,0,0,0,0,1
8,190,820,820,820,820,820,0.0,0,0,0,0,0,1
8,191,820,820,820,820,820,0.0,0,0,0,0,0,1
8,192,820,820,820,820,820,0.0,0,0,0,0,0,1
8,193,820,820,820,820,820,0.0,0,0,0,0,0,1
8,194,820,820,820,820,820,0.0,0,0,0,0,0,1
8,195,820,820,820,820,820,0.0,0,0,0,0,0,1
8,196,820,820,820,820,820,0.0,0,0,0,0,0,1
8,197,820,820,820,820,820,0.0,0,0,0,0,0,1
8,198,820,820,820,820,820,0.0,0,0,0,0,0,1
8,199,820,820,820,820,820,0.0,0,0,0,0,0,1
8,200,820,820,820,820,820,0.0,0,0,0,0,0,1
8,201,820,820,820,820,820,0.0,0,0,0,0,0,1
8,202,820,820,820,820,820,0.0,0,0,0,0,0,1
8,203,820,820,820,820,820,0.0,0,0,0,0,0,1
8,204,820,820,820,820,820,0.0,0,0,0,0,0,1
8,205,820,820,820,820,820,0.0,0,0,0,0,0,1
8,206,820,820,820,820,820,0.0,0,0,0,0,0,1
8,207,820,820,820,820,820,0.0,0,0,0,0,0,1
8,208,820,820,820,820,820,0.0,0,0,0,0,0,1
8,209,820,820,820,820,820,0.0,0,0,0,0,0,1
10,1,820,820,820,820,820,0.0,0,0,0,0,0,1
10,2,820,820,820,820,820,0.0,0,0,0,0,0,1
10,3,820,820,820,820,820,0.0,0,0,0,0,0,1
10,4,820,820,820,820,820,0.0,0,0,0,0,0,1
10,5,820,820,820,820,820,0.0,0,0,0,0,0,1
10,6,820,820,820,820,820,0.0,0,0,0,0,0,1
10,7,820,820,820,820,820,0.0,0,0,0,0,0,1
10,8,820,820,820,820,820,0.0,0,0,0,0,0,1
10,9,820,820,820,820,820,0.0,0,0,0,0,0,1
10,10,820,820,820,820,820,0.0,0,0,0,0,0,1
10,11,820,820,820,820,820,0.0,0,0,0,0,0,1
10,12,820,820,820,820,820,0.0,0,0,0,0,0,1
10,13,820,820,820,820,820,0.0,0,0,0,0,0,1
10,14,820,820,820,820,820,0.0,0,0,0,0,0,1
10,15,820,820,820,820,820,0.0,0,0,0,0,0,1
10,16,820,820,820,820,820,0.0,0,0,0,0,0,1
10,17,820,820,820,820,820,0.0,0,0,0,0,0,1
10,18,820,820,820,820,820,0.0,0,0,0,0,0,1
10,19,820,820,820,820,820,0.0,0,0,0,0,0,1
10,20,820,820,820,820,820,0.0,0,0,0,0,0,1
10,21,820,820,820,820,820,0.0,0,0,0,0,0,1
10,22,77,147,76,120,187,1.6837130643100189,0,0,0,0,0,1
10,23,39,141,92,133,213,1.9373237169729236,0,0,0,0,0,1
10,24,43,139,112,148,237,2.1382846544477894,0,0,0,0,0,1
10,25,40,139,139,168,264,2.4138631699927937,0,0,0,0,0,1
10,26,55,143,155,182,282,2.79121771630471,0,0,0,0,0,1
10,27,50,139,143,170,269,2.9427034426678524,0,0,0,0,0,1
10,28,37,136,124,155,250,3.04553639489577,0,0,0,0,0,1
10,29,33,134,105,140,229,3.3485771860884737,0,0,0,0,0,1
10,30,48,135,87,127,212,3.579399172814279,0,0,0,0,0,1
10,31,57,137,79,118,198,3.692673679661333,0,0,0,0,0,1
10,32,68,138,69,112,186,3.9489789940308415,0,0,0,0,0,1
10,33,76,136,63,108,178,4.0748939839300915,0,0,0,0,0,1
10,34,85,136,58,106,170,4.178430694653896,0,0,0,0,0,1
10,35,89,137,55,104,164,4.327816919234534,0,0,0,0,0,1
10,36,92,134,54,102,162,4.516224036135969,0,0,0,0,0,1
10,37,92,132,54,101,160,4.692897211318765,0,0,0,0,0,1
10,38,92,131,52,99,160,4.852828986646348,0,0,0,0,0,1
10,39,90,131,52,98,160,4.987894448912051,0,0,0,0,0,1
10,40,87,132,50,96,160,5.125609489649371,0,0,0,0,0,1
10,41,81,132,50,96,161,5.264639494587052,0,0,0,0,0,1
10,42,74,131,50,95,162,5.456255348986976,0,0,0,0,0,1
10,43,65,130,53,94,163,5.6187497808670654,0,0,0,0,0,1
10,44,57,127,59,94,166,5.67397766253335,0,0,0,0,0,1
10,45,48,125,65,96,169,5.799494954687577,0,0,0,0,0,1
10,46,38,121,72,97,173,5.850871758460025,0,0,0,0,0,1
10,47,33,119,79,100,175,5.968564056877192,0,0,0,0,0,1
10,48,30,116,85,104,180,6.0408673704086375,0,0,0,0,0,1
